bee_species,tongue_length_mm,body_length_mm,sociality,lecty,flight_range_m
EPHYDRIDAE19 (Eph. : Dip. ),2.4953335048630834,9.450367099838331,solitary,polylectic,1693.340565636754
Neoascia sp. (Syr. : Dip. ),19.0865761465393,15.341952982358634,social,oligolectic,378.46531132236123
Cheilosia sp.8 (Syr. : Dip.),18.844085646793246,11.83761096606031,solitary,polylectic,2045.6593949813396
Formica japonica (For. : Hym. ),18.020406285766512,7.273658279096708,social,polylectic,2882.1565156104043
Andrena (Andrena) ishiharai (And. : Hym. ),12.807104699779302,20.52071297983639,social,oligolectic,124.81160515453666
Andrena (Hoplandera) dentata (And. : Hym. ),7.75995613867417,20.881221916526556,solitary,oligolectic,1421.4196561602876
Arge nipponensis (Ari. : Hym. ),13.765244858339429,9.572010467294604,solitary,oligolectic,2090.846648463048
Arge similis (Ari. : Hym. ),6.478626809082925,5.6560147574637085,social,polylectic,122.81672689132392
BRACONIDAE13 (Bra. : Hym. ),17.163527702447027,15.266283854609355,solitary,polylectic,1442.2879206715152
BRACONIDAE16 (Bra. : Hym. ),19.191712470259517,8.180888999952003,solitary,polylectic,536.9243558030576
BRACONIDAE27 (Bra. : Hym. ),10.182110849302262,17.509754245867953,solitary,polylectic,2577.1753213135526
CALLIPHORIDAE8 (Cal. : Dip. ),18.89418859453872,6.894009864423424,solitary,polylectic,1228.6639383994043
Cheilosia omogensis (Syr. : Dip. ),5.283181267324835,18.163084451342,solitary,oligolectic,757.2431447217241
CHLOROPIDAE22 (Chl. : Dip. ),12.528779078740627,13.840865633450449,solitary,oligolectic,2759.6563546918333
DIAPRIIDAE1 (Dia. : Hym. ),9.190958183724433,6.445527917705476,social,oligolectic,661.9120604591444
Ectemnuis rubicola nipponis (Sph. : Hym. ),19.198986172676086,10.300249421736225,solitary,oligolectic,2586.3437401130795
Ectophasia sinensis (Pha. : Dip. ),4.763270232826471,9.622083598515019,social,oligolectic,564.4321206025779
EPHYDRIDAE14 (Eph. : Dip. ),10.942647523246706,21.85485118883662,solitary,oligolectic,2310.534531669691
Eucetonia roelofsi (Sca. : Col. ),15.373126953840256,11.108623439911753,social,polylectic,1991.2419107044116
Graphomyia maculata (Mus. : Dip. ),5.72072671726346,13.470239672344178,social,polylectic,2006.339971232228
Hylaeus nippon (Col. : Hym. ),9.300825706217438,20.986862316029146,social,polylectic,1146.5276244329289
ICHNEUMONIDAE44 (Ich. : Hym. ),10.636725454125553,20.444823349127546,social,polylectic,1435.5904266936705
ICHNEUMONIDAE53 (Ich. : Hym. ),10.102800854016095,17.299167147139087,social,polylectic,887.9626049427316
ICHNEUMONIDAE64 (Ich. : Hym. ),11.573299818206578,18.500080356607214,social,polylectic,985.2465836564079
ICHNEUMONIDAE82 (Ich. : Hym. ),8.714065951295197,9.537015417823568,social,oligolectic,1209.6578162163496
Lasioglossum (El.) sexstrigatum (Hal. : Hym. ),3.06975140189752,17.81021800893359,solitary,polylectic,491.93483386188745
Megaspis zonata (Syr. : Dip. ),17.579560834448785,14.212859802180901,solitary,oligolectic,810.2377930888906
Nomada galloisi (Ant. : Hym. ),9.77449013479054,16.84953075903468,solitary,oligolectic,2548.619913915172
Onomaus lautus (Mir. : Hem. ),3.9166596066206694,15.159637189935893,social,polylectic,627.0909234182909
Pipiza inornata (Syr. : Dip. ),8.079529721289873,15.333986302139238,solitary,polylectic,1676.1240791529417
Plateros sp. (Lyc. : Col. ),9.754975521937013,9.521295186365023,social,polylectic,296.85523961670697
PTEROMALIDAE3 (Pte. : Hym. ),14.390987608581781,9.042922313790768,social,oligolectic,2525.7703826762736
PYRALIDAE2 (Pyr. : Lep. ),3.1394173218868673,15.5016728003975,social,polylectic,1193.8862517243251
Rhopalum (Latrorhopalum) latronum (Sph. : Hym. ),7.357344466261566,11.218304633628577,solitary,polylectic,2969.3797728279606
TACHINIDAE14 (Tac. : Dip. ),10.803610390983522,19.68131891451776,solitary,polylectic,2652.337928209454
TACHINIDAE45 (Tac. : Dip. ),14.333153750747442,16.567783683305606,solitary,polylectic,2037.288401229307
TACHINIDAE65 (Tac. : Dip. ),10.929260169621557,20.537170454859734,social,polylectic,1843.9951800741255
Tachinus sp. (Sta. : Col. ),14.674183153081685,5.112987047992647,social,oligolectic,1373.9841907750815
Trachys saundersi (Bup. : Col. ),13.57182919466868,17.505573365837336,social,polylectic,2065.346630732529
Actina jezoensis (Str. : Dip. ),9.019964245148003,5.540032575605437,social,polylectic,2546.798688569106
Aglaostigma neburosa (Ten. : Hym. ),11.130368630867451,9.965821125777438,solitary,oligolectic,153.20924730040133
Andrena (Micrandrena) hikosana (And. : Hym. ),10.687674584332854,10.729972736909986,social,polylectic,1052.8919741045684
Andrena (Micrandrena) komachi (And. : Hym. ),15.389942011330277,16.957171525573358,solitary,polylectic,125.26376417372376
Andrena (Micrandrena) minutula (And. : Hym. ),19.844825860112906,5.527306848671287,social,polylectic,2042.14946415741
Andrena (Simandrena) yamamotoi (And. : Hym. ),10.915622565895319,19.456884456332773,social,polylectic,933.4896761924028
ANTHOMYIIDAE12 (Ant. : Dip. ),18.905466692522168,14.268141282256693,solitary,polylectic,2916.423778817989
ANTHOMYIIDAE20 (Ant. : Dip. ),11.723204406443983,17.674160051625222,social,polylectic,202.0295059774071
ANTHOMYIIDAE28 (Ant. : Dip. ),18.919975037686527,16.574095797725022,solitary,oligolectic,884.6227484289557
ANTHOMYIIDAE29 (Ant. : Dip. ),18.480758705642074,12.333937154849991,solitary,polylectic,2270.0011026347056
ANTHOMYIIDAE3 (Ant. : Dip. ),11.417059709783643,18.800807655323297,solitary,oligolectic,604.9655955517665
ANTHOMYIIDAE31 (Ant. : Dip. ),16.399022205732763,20.287785538006574,solitary,oligolectic,2565.796889201738
ANTHOMYIIDAE35 (Ant. : Dip. ),5.6092911208979785,19.743704489432275,solitary,polylectic,514.5407551433891
ANTHOMYIIDAE38 (Ant. : Dip. ),18.73187782568857,12.020412004319951,social,oligolectic,2469.69084138982
ANTHOMYIIDAE4 (Ant. : Dip. ),14.888756332919002,17.14806555956602,solitary,oligolectic,2688.1001342320815
ANTHOMYIIDAE42 (Ant. : Dip. ),15.749002060852945,17.921459984732792,solitary,polylectic,1402.9000489739701
ANTHOMYIIDAE43 (Ant. : Dip. ),11.473941970150918,17.027072998229414,solitary,polylectic,2202.0659557543695
ANTHOMYIIDAE46 (Ant. : Dip. ),7.540454621892422,10.361194767057896,social,oligolectic,105.46831742394716
ANTHOMYIIDAE7 (Ant. : Dip. ),19.99696238571778,15.111155670601875,social,polylectic,2705.1136299734935
ANTHOMYIIDAE8 (Ant. : Dip. ),11.594670607708395,11.6894836332649,social,polylectic,2651.0923170717433
Anthromacra viriclissima (Lag. : Col. ),2.4803516869433224,13.731461575487629,solitary,oligolectic,2343.734978372231
ARANEIDA17 (Ara. : Ara. ),2.8285876316949725,11.845766975078732,solitary,polylectic,1854.188447771594
ARANEIDA18 (Ara. : Ara. ),9.553393533453345,8.561823550611734,social,oligolectic,1805.9872570447624
ARANEIDA19 (Ara. : Ara. ),12.487522877752781,21.7418766960036,social,polylectic,874.9565217643976
ARANEIDA20 (Ara. : Ara. ),18.75903963437304,21.779807028593495,solitary,polylectic,1825.3847762010992
ARANEIDA21 (Ara. : Ara. ),10.08372791716829,21.445593622978777,solitary,polylectic,2016.770624811761
ARANEIDA27 (Ara. : Ara. ),2.3227359824813902,8.63846854516305,solitary,polylectic,1645.2088633552194
ARANEIDA34 (Ara. : Ara. ),17.218481986783445,11.735369484173134,social,polylectic,2763.6017175856978
ARANEIDA36 (Ara. : Ara. ),9.156213149894029,21.23802906018682,solitary,oligolectic,817.4927847459912
ARANEIDA39 (Ara. : Ara. ),14.678565216250718,12.224503897828981,solitary,oligolectic,2655.728989187628
Athalia japonica (Ten. : Hym. ),13.355045333970338,19.043960514711216,solitary,oligolectic,1696.9958655536175
BIBIONIDAE11 (Bib. : Dip. ),17.632304140366614,20.077943824697286,social,oligolectic,2374.4310814654455
BIBIONIDAE4 (Bib. : Dip. ),9.435380687005818,21.644519820343703,social,polylectic,1203.5175889963284
BRACONIDAE26 (Bra. : Hym. ),19.81717914994806,14.588238041615114,solitary,oligolectic,1740.0633197044954
BRACONIDAE41 (Bra. : Hym. ),5.163090324960649,18.05262867710553,solitary,polylectic,2300.992432027124
Byctiscus puberulus (Att. : Col. ),5.595507131423801,7.631378921447322,social,polylectic,1127.1138259908184
CALLIPHORIDAE10 (Cal. : Dip. ),10.124378978274763,10.73407424474135,social,oligolectic,516.3254057755694
CALLIPHORIDAE6 (Cal. : Dip. ),10.254328459501266,20.427340815775096,solitary,polylectic,2682.051007542759
Camponotus obscripes (For. : Hym. ),18.37348186178133,11.432426088955253,social,polylectic,469.3836531136185
CECIDOMYIIDAE4 (Cec. : Dip. ),10.585504054557532,13.38211735803634,social,polylectic,104.43546595051885
CECIDOMYIIDAE5 (Cec. : Dip. ),3.597966962028295,6.475735580315813,solitary,polylectic,2829.5508111827075
CERATOPOGONIDAE4 (Cer. : Dip. ),7.039907971397042,10.619920786004514,solitary,polylectic,508.8959057116881
Cheilosia sp.1 (Syr. : Dip. ),18.585949976928532,19.45507380599156,social,polylectic,1357.9852861585096
Cheilosia sp.5 (Syr. : Dip. ),19.27627744944766,11.518839282682166,social,polylectic,1073.729394399561
Cheilosia sp.7 (Syr. : Dip. ),16.753779895603657,13.813338537001982,solitary,polylectic,2722.373323747888
CHLOROPIDAE23 (Chl. : Dip. ),5.1240943796001375,15.988076732028276,social,polylectic,1734.5842907670885
CHLOROPIDAE24 (Chl. : Dip. ),3.9458267521113157,13.108397858217359,solitary,polylectic,2561.392364022322
CHLOROPIDAE25 (Chl. : Dip. ),9.569305361248553,11.916755403159186,social,polylectic,2470.680799544789
CHLOROPIDAE26 (Chl. : Dip. ),3.200757958460599,14.019935465883464,social,polylectic,710.8087885659188
CHLOROPIDAE28 (Chl. : Dip. ),13.433405127376318,20.27381242509,social,oligolectic,1467.5840941956267
CIXIIDAE1 (Cix. : Hem. ),11.247971619013697,9.473677744623274,solitary,oligolectic,605.335337901488
CLUSIIDAE1 (Clu. : Dip. ),12.257218139711767,18.191413744119927,solitary,oligolectic,604.3375959387049
CLUSIIDAE2 (Clu. : Dip. ),13.028162316884845,10.71194573235698,solitary,oligolectic,893.3744330424815
CLUSIIDAE3 (Clu. : Dip. ),10.319198040757328,17.927215595263988,social,polylectic,136.24132410623133
CURCULIONIDAE6 (Cur. : Col. ),17.880138836801052,18.28260079980828,solitary,polylectic,166.32362317759544
DELTOCEPHALIDAE2 (Del. : Hem. ),9.285486232489347,5.196535547729582,solitary,polylectic,1850.912648998201
DELTOCEPHALIDAE4 (Del. : Hem. ),10.730422759894282,20.385942524066195,solitary,polylectic,1916.5747160324827
DELTOCEPHALIDAE5 (Del. : Hem. ),11.149363037664443,19.094793553696945,solitary,polylectic,2392.0608822023496
Dere thoracica (Cer. : Col. ),13.932073896285146,13.895176681224257,solitary,oligolectic,967.0544446678832
DIASTATIDAE2 (Dia. : Dip. ),7.197127681225538,8.832293037325144,solitary,polylectic,1920.9837968461215
DOLICHOPODIDAE2 (Dol. : Dip. ),18.224188331048936,15.147742027183995,social,polylectic,324.84485507011414
Elasmucha nipponica (Pen. : Hem. ),7.627572871278971,12.599968285765499,social,polylectic,2654.829088365659
EMPIDIDAE1 (Emp. : Dip. ),17.824486411176622,15.061570587567985,social,polylectic,670.2768422896042
EMPIDIDAE11 (Emp. : Dip. ),16.688285284209996,9.227255584206432,social,polylectic,573.4240512829274
EMPIDIDAE13 (Emp. : Dip. ),16.32124126655981,14.77271811873652,solitary,polylectic,2674.1031779907644
EMPIDIDAE14 (Emp. : Dip. ),18.76689384644851,12.780981369549409,solitary,polylectic,425.7096831453964
EMPIDIDAE15 (Emp. : Dip. ),13.285992566961795,11.875844126567245,social,polylectic,2634.838234819472
EMPIDIDAE16 (Emp. : Dip. ),5.00016503687948,5.1548408640082926,solitary,polylectic,1840.6694847159088
EMPIDIDAE18 (Emp. : Dip. ),13.670839633792639,17.17854816908948,solitary,polylectic,2659.7879147855565
EMPIDIDAE2 (Emp. : Dip. ),10.48257996654138,6.923534212866798,solitary,polylectic,218.40525344014168
EMPIDIDAE20 (Emp. : Dip. ),17.937887811101973,17.917300153989345,solitary,polylectic,827.1231287857518
EMPIDIDAE21 (Emp. : Dip. ),15.754636053461581,20.58549261232838,solitary,polylectic,2710.395084694028
EMPIDIDAE23 (Emp. : Dip. ),17.56664988724515,14.879970273002982,social,polylectic,2823.3046376146376
EMPIDIDAE24 (Emp. : Dip. ),13.220319538377225,8.04747074120678,social,polylectic,137.8027830971405
EMPIDIDAE25 (Emp. : Dip. ),10.558541961479932,17.062541043153033,solitary,polylectic,655.4061853559688
EMPIDIDAE27 (Emp. : Dip. ),18.810146260540932,6.5454337757546455,social,polylectic,2210.657758335583
EMPIDIDAE28 (Emp. : Dip. ),13.561242109164596,9.840269557200372,solitary,polylectic,2254.082631599158
EMPIDIDAE29 (Emp. : Dip. ),7.062747668474913,18.869215139187872,social,polylectic,2414.2019633669406
EMPIDIDAE3 (Emp. : Dip. ),19.185133615043014,14.798969809664413,social,polylectic,1346.0053185699508
EMPIDIDAE38 (Emp. : Dip. ),7.968885183800012,12.558277520583943,social,polylectic,465.6274607870728
EMPIDIDAE39 (Emp. : Dip. ),18.729272906202823,17.457844914635643,solitary,polylectic,2774.3848342448473
EMPIDIDAE45 (Emp. : Dip. ),14.428315739613026,13.191989081911743,social,polylectic,1896.3050349848345
EMPIDIDAE5 (Emp. : Dip. ),4.956019032280892,12.774252480827272,social,polylectic,2294.0391783835366
EMPIDIDAE6 (Emp. : Dip. ),8.41429956862703,10.300060856854543,solitary,oligolectic,2889.6315699908882
EMPIDIDAE7 (Emp. : Dip. ),18.671953990589827,12.660668979631737,solitary,oligolectic,277.03916523605585
EMPIDIDAE8 (Emp. : Dip. ),19.593665878288448,9.162323595723137,solitary,polylectic,155.11419044341892
EMPIDIDAE9 (Emp. : Dip. ),10.384230511728674,10.456284324172884,solitary,polylectic,2790.8774961484596
ENDOMYCHIDAE2 (End. : Col. ),7.508964247535914,20.355185949243605,social,polylectic,685.0885487627238
EPHYDRIDAE2 (Eph. : Dip. ),3.0398661075159907,17.18586667533964,solitary,polylectic,1163.397821271792
EPHYDRIDAE28 (Eph. : Dip. ),13.506216964218765,9.352591700386256,social,polylectic,2721.0730861872435
Episyrphus balteatus (Syr. : Dip. ),18.234269317239523,15.210434095235541,solitary,polylectic,803.2337002689019
Eristalis cerealis (Syr. : Dip. ),16.905853636562824,6.793759535066783,solitary,polylectic,1212.1747956844047
Eulype hastata (Geo. : Lep. ),11.605839217081666,21.935936969472095,social,oligolectic,1166.8066112091765
FIGITIDAE1 (Fig. : Hym. ),4.684521296992898,8.674451897852123,social,oligolectic,1040.9544163849205
Ganoxanthus pallidus (Ela. : Col. ),16.998310638591647,12.59059470728971,social,polylectic,425.1200968399644
HELIOZELIDAE1 (Hel. : Lep. ),17.60867483029142,19.583431393373758,social,oligolectic,2696.541252476163
ICHNEUMONIDAE105 (Ich. : Hym. ),19.527611841913313,14.255130372708663,solitary,polylectic,1004.5112102292478
ICHNEUMONIDAE111 (Ich. : Hym. ),3.433578114025295,5.4140891609713435,solitary,polylectic,2191.5542426751927
ICHNEUMONIDAE114 (Ich. : Hym. ),17.47820989973843,7.6561990194022655,social,polylectic,405.50842641387135
ICHNEUMONIDAE118 (Ich. : Hym. ),5.258451011031866,13.81661453912966,solitary,polylectic,1686.2623625667766
ICHNEUMONIDAE49 (Ich. : Hym. ),8.512791666667908,18.81585398502648,solitary,oligolectic,2790.3168702265248
ICHNEUMONIDAE51 (Ich. : Hym. ),19.71671822667122,12.269877096870914,social,polylectic,1589.7374286781996
ICHNEUMONIDAE76 (Ich. : Hym. ),10.03405388398096,11.448761170962825,social,oligolectic,1462.1490287827328
ICHNEUMONIDAE87 (Ich. : Hym. ),17.43935899902135,5.568316662684083,social,polylectic,2595.554414158687
ICHNEUMONIDAE91 (Ich. : Hym. ),4.912199574057013,14.400465362006798,solitary,polylectic,131.07087844982743
Lasioglossum (El.) transpositum (Hal. : Hym. ),5.388750889338553,16.91927521303296,solitary,polylectic,563.1503432523459
Lasioglossum (Et.) apristum (Hal. : Hym. ),5.7011873023584485,19.07181568793021,social,polylectic,414.65856798458844
Lasioglossum (Lasioglossum) proximatum (Hal. : Hym. ),2.41159116756171,12.49906037398614,social,polylectic,1821.1576358182356
Lasius niger (For. : Hym. ),14.379807235207409,20.919752842513844,social,polylectic,1187.4019670998678
LAUXANIIDAE10 (Lau. : Dip. ),2.0853338302113116,10.809653420234099,social,oligolectic,1614.8211484076455
LAUXANIIDAE11 (Lau. : Dip. ),8.88255513412878,11.838756006909534,social,polylectic,107.47987064532936
LAUXANIIDAE12 (Lau. : Dip. ),19.5409699594602,21.075817795004696,social,polylectic,1190.1724591385573
LAUXANIIDAE13 (Lau. : Dip. ),15.406630778685212,11.13180235447362,solitary,polylectic,150.412935949862
LAUXANIIDAE14 (Lau. : Dip. ),18.346841663122177,7.776137165026739,social,oligolectic,654.538565594703
LAUXANIIDAE9 (Lau. : Dip. ),16.35339976241812,14.900344174122438,solitary,oligolectic,227.47923280112445
Linoetis coeruleipennis (Chr. : Col. ),5.857847691979259,11.716658567776904,solitary,polylectic,1183.983961911872
LONCHAEIDAE9 (Lon. : Dip. ),13.553670388180763,20.074192923260853,solitary,polylectic,2530.119396233931
LONCHOPTERIDAE1 (Lon. : Dip. ),3.5688523459248245,18.422753650927916,solitary,polylectic,1168.7422432703897
LONCHOPTERIDAE2 (Lon. : Dip. ),8.21138877607882,14.288718246854842,solitary,polylectic,1856.3155575888231
Malthodes sulcicollis (Can. : Col. ),19.592506690416485,6.0738887845072895,social,oligolectic,741.8676793575287
MECOPTERA2 (Mec. : Mec. ),3.207362948451191,14.794632037635893,social,oligolectic,1311.9422351475805
MECOPTERA4 (Mec. : Mec. ),16.623629701323807,8.609311245149001,solitary,polylectic,2694.6504603605717
MECOPTERA5 (Mec. : Mec. ),11.821341367438436,18.332193735754117,solitary,oligolectic,325.66401711665094
Metialina sp. (Cur. : Col. ),6.41717186011374,13.823814333416522,social,polylectic,2376.9782427698374
MIRIDAE10 (Mir. : Hem. ),4.694198895711452,18.095128260552883,solitary,polylectic,1017.1392331598327
MIRIDAE20 (Mir. : Hem. ),9.893214688636363,15.419040613574907,social,polylectic,1654.257571673952
MIRIDAE21 (Mir. : Hem. ),15.335362632758915,19.644030086463317,solitary,oligolectic,434.35508583206683
MIRIDAE3 (Mir. : Hem. ),18.897916437592357,6.335227555129677,solitary,polylectic,2295.3242473769933
Mordellistena sp. (Mor. : Col. ),16.043475011829287,5.432160638971254,social,oligolectic,1678.7066396325827
MYCETOPHILIDAE10 (Myc. : Dip. ),17.06115492573008,20.95544211473316,solitary,polylectic,2089.2185821430758
MYCETOPHILIDAE11 (Myc. : Dip. ),13.232074160128832,7.014809261541814,solitary,oligolectic,2150.9744045091793
MYCETOPHILIDAE12 (Myc. : Dip. ),4.336060411296785,12.733027875423431,solitary,polylectic,1947.6466694148257
MYCETOPHILIDAE14 (Myc. : Dip. ),4.692957711871713,7.020709117874503,social,polylectic,1325.2035384997725
MYCETOPHILIDAE15 (Myc. : Dip. ),13.179877672810107,6.337495162617415,solitary,polylectic,2703.2131472602487
MYCETOPHILIDAE16 (Myc. : Dip. ),6.051499507389963,15.997405065223575,social,oligolectic,1897.6397581631318
MYCETOPHILIDAE6 (Myc. : Dip. ),17.317135113757104,6.6380755002610385,solitary,polylectic,974.4461877271533
MYCETOPHILIDAE8 (Myc. : Dip. ),7.607628203928471,6.486204711254686,solitary,oligolectic,2585.2798310574144
MYCETOPHILIDAE9 (Myc. : Dip. ),16.157288746908307,18.937173154670745,solitary,polylectic,2543.636210099794
Oedemeronia manicata (Oed. : Col. ),12.053415399510413,11.962973795598373,social,oligolectic,1588.3907853625715
Oncomerella venosa (Oed. : Col. ),16.565228581428528,21.21360752126202,social,polylectic,2179.762486182153
Pachyprotasis tanakai (Ten. : Hym. ),19.83396880608052,16.287081353599206,social,polylectic,535.5789400171489
Pipiza familiaris (Syr. : Dip. ),7.0676968093030155,8.490543064661324,social,polylectic,114.66748456005007
PLECOPTERA10 (Ple. : Ple. ),5.2150104022584856,21.55571007542312,solitary,polylectic,2914.629469322972
Podabrus temporalis (Can. : Col. ),14.97993780625984,14.223989978898317,solitary,oligolectic,317.21048313193023
Prothemus ciusianus (Can. : Col. ),2.2791576171293855,11.881091015646234,solitary,polylectic,1828.2253103563562
PYRALIDAE9 (Pyr. : Lep. ),19.548840390518308,19.89350488828495,social,polylectic,1094.4756790529937
PYROCHROIDAE1 (Pyr. : Col. ),10.13749633403495,13.357787588145584,solitary,polylectic,1011.4929367555305
SARCOPHAGIDAE11 (Sar. : Dip. ),2.873204607050866,11.25880826334469,solitary,polylectic,2737.1657415293157
SARCOPHAGIDAE21 (Sar. : Dip. ),5.611989993136376,15.083494275109842,social,oligolectic,1380.1324867410585
SARCOPHAGIDAE26 (Sar. : Dip. ),3.892922643572092,11.909534476464614,social,polylectic,2505.750701762736
SCIARIDAE11 (Sci. : Dip. ),2.2684024032205343,9.68871059291996,social,oligolectic,1835.507734399289
SCIARIDAE12 (Sci. : Dip. ),18.780593052972108,7.2409240489359945,solitary,polylectic,2262.831243337132
SCIARIDAE13 (Sci. : Dip. ),5.43755488935858,5.011699192225933,social,polylectic,1380.7145991595462
SCIARIDAE3 (Sci. : Dip. ),19.467342710122466,13.298253692919388,solitary,polylectic,895.2378960791975
SCIARIDAE7 (Sci. : Dip. ),8.378455663099885,20.888901019468904,solitary,polylectic,801.8026706995443
Sphaerophoria macrogaster (Syr. : Dip. ),18.78195420280099,21.271395722869784,social,polylectic,1620.7913890946656
Sphaerophoria menthastri (Syr. : Dip. ),4.433381553273648,11.214833575300872,solitary,polylectic,2256.04146248661
Sphegina sp.2 (Syr. : Dip. ),17.375535969622433,21.44590504397638,solitary,polylectic,1505.2127895411104
Stenoluperus nipponensis (Chr. : Col. ),15.73218738893047,9.024051699088886,solitary,polylectic,1443.1420477339998
Syrphus vitripennis (Syr. : Dip. ),13.527069685049355,7.725459692068398,social,polylectic,1344.800473167561
TACHINIDAE18 (Tac. : Dip. ),16.723385341931134,15.425961597822607,solitary,polylectic,879.5516793383285
TACHINIDAE22 (Tac. : Dip. ),11.043456454761326,17.45840019150637,solitary,oligolectic,504.59285092074424
TACHINIDAE53 (Tac. : Dip. ),8.707957040052861,9.563844974618405,solitary,oligolectic,190.15616197139025
TACHINIDAE63 (Tac. : Dip. ),18.033159359823912,20.89673582301475,social,polylectic,1176.468169479631
TACHINIDAE68 (Tac. : Dip. ),3.2460546265356243,18.96137504163198,solitary,polylectic,938.2910513319075
TACHINIDAE7 (Tac. : Dip. ),3.3319274340756238,17.141378654632717,social,polylectic,514.1097889048979
TACHINIDAE76 (Tac. : Dip. ),15.028421072755009,10.522929177619517,social,oligolectic,1972.1666869707406
TACHINIDAE85 (Tac. : Dip. ),19.16210092883557,7.883161090081558,social,oligolectic,2531.8375651258975
TACHINIDAE88 (Tac. : Dip. ),5.533584794960916,18.666896590730175,solitary,oligolectic,2250.0230321427807
TACHINIDAE89 (Tac. : Dip. ),9.849801459349692,18.323466257192194,social,oligolectic,977.2957467241213
TACHINIDAE90 (Tac. : Dip. ),5.659268587362021,11.930389328859746,social,polylectic,393.687105900608
TEPHRITIDAE9 (Tep. : Dip. ),18.66192548768595,6.654118848964572,solitary,polylectic,1694.9287581723183
TIPULIDAE12 (Tip. : Dip. ),12.066775889135897,7.787070338148624,solitary,polylectic,2810.474506439641
TIPULIDAE14 (Tip. : Dip. ),8.751033958047628,15.72419079975225,social,polylectic,2531.4127621939406
TIPULIDAE17 (Tip. : Dip. ),4.960928803309798,18.081576188793406,social,polylectic,513.6806322261691
TIPULIDAE18 (Tip. : Dip. ),19.466929155401886,19.538288184907287,solitary,polylectic,2262.369842734188
TIPULIDAE2 (Tip. : Dip. ),8.914114797487855,21.87571137282066,social,oligolectic,885.5860317824408
TIPULIDAE20 (Tip. : Dip. ),10.740862914826721,11.084975816542283,solitary,polylectic,435.2620506891981
TIPULIDAE21 (Tip. : Dip. ),5.9664961798116565,7.72813677508384,social,oligolectic,1753.8829492172226
TIPULIDAE3 (Tip. : Dip. ),8.026745696086437,9.6153259659186,solitary,oligolectic,109.63525213301182
TIPULIDAE9 (Tip. : Dip. ),13.746362588834018,10.60493427538313,solitary,polylectic,2019.9053670512512
Camponotus sp. (For. : Hym. ),15.555115497671068,7.302081438712776,solitary,polylectic,1229.566062008962
Andrena sp. (And. : Hym. ),5.576439072843641,7.059104015119374,social,oligolectic,1525.9512066608295
Ceratina japonica (Ant. : Hym. ),7.14362624892965,15.122432408621535,solitary,polylectic,2327.1987081039697
Idiostrangalia contracta (Cer. : Col. ),5.589232090860605,21.053206981625408,solitary,oligolectic,902.5344650726765
MIRIDAE13 (Mir. : Hem. ),12.1969172405079,20.361001196783036,solitary,polylectic,1394.6313115535304
Parastrangalis nymphula (Cer. : Col. ),5.024950693361461,14.360854811035097,solitary,oligolectic,216.58810095395893
Carpophilus chalybeus (Nit. : Col. ),18.985360625665635,11.575708792544901,solitary,polylectic,1668.6235741246492
Eristalomya tenax (Syr. : Dip. ),11.079345530364662,5.169660128187388,solitary,oligolectic,521.1304736323655
Helophilus virgatus (Syr. : Dip. ),2.8472504168748856,20.913821681402624,solitary,polylectic,1839.900481235236
Menida violacea (Pen. : Hem. ),17.980530039407313,5.238310537766665,social,oligolectic,1852.5789355160668
Ceratina sp. (Ant. : Hym.),5.541996743064374,11.166183728957549,solitary,polylectic,1122.6315633393824
Agelastica coerulea (Chr. : Col. ),5.36661529308185,19.045009832363576,solitary,oligolectic,1950.261539989151
ALLECULIDAE1 (All. : Col. ),12.190275114495307,14.714292873395607,solitary,polylectic,969.9891900410876
Allograpta javana (Syr. : Dip. ),12.553847997449338,15.499061283655465,social,oligolectic,1832.064174581319
Arge nigrinodosa (Ari. : Hym. ),19.459485543426126,11.501820150297135,solitary,polylectic,831.2617958756164
Blitopertha orientalis (Sca. : Col. ),6.605739527381957,5.396091577131301,solitary,oligolectic,1468.8566853292286
Cerceris carinalis (Sph. : Hym. ),16.387436688877642,17.185221390798688,solitary,oligolectic,1624.3802923476323
Cheilosia sp.6 (Syr. : Dip. ),4.487306971568614,6.942568547325209,solitary,polylectic,1535.1362572051585
Chlorophorus japonicus (Cer. : Col. ),6.408672668971121,17.618063859641552,solitary,polylectic,2592.003472498618
CHRYSOMELIDAE20 (Chr. : Col. ),17.523062431719154,16.131809529382735,solitary,polylectic,1668.279592343606
Ectemnius (Cameronitus) radiatus (Sph. : Hym. ),13.121391585562378,13.940599226159975,solitary,oligolectic,2379.051725473255
Ectemnius (Hypocrabro) rubicola (Sph. : Hym. ),7.122816849965602,13.80343876988627,solitary,polylectic,2996.4038085425273
Ectemnuis radiatus (Sph. : Hym. ),13.760339110624045,8.543217092985287,solitary,polylectic,1152.4517186451703
Gamepenthes versipellis (Ela. : Col. ),19.054474727250636,5.5271602992434055,social,polylectic,1556.4398234710097
HELIOZELIDAE3 (Hel. : Lep. ),10.263018091674894,20.283814794616774,social,oligolectic,2129.272360354662
ICHNEUMONIDAE120 (Ich. : Hym. ),6.4288101410493255,18.16023805574514,solitary,oligolectic,543.3396145002916
ICHNEUMONIDAE123 (Ich. : Hym. ),11.571790493093431,7.825996340019628,solitary,polylectic,830.1350383786485
ICHNEUMONIDAE74 (Ich. : Hym. ),15.399352663196623,10.697871667565778,solitary,polylectic,2579.049310856499
Lagria nigricollis (Lag. : Col. ),4.771923575550318,14.696095562772825,solitary,polylectic,1915.2056591585279
